command,mean,stddev,median,user,system,min,max
exes/guiicons,0.02039206484,0.0004514726988481147,0.020177762640000003,0.019084899999999995,0.00116386,0.02010560264,0.021187611640000003
/home/mschnei2/pin//pin -- exes/guiicons,0.34912243424000006,0.10300326217402198,0.30789424864,0.2288315,0.11860865999999999,0.29677319464,0.53310764164
/home/mschnei2/pin//pin -t pintools/catmix.so -- exes/guiicons,0.9940180212399999,0.01697496914461452,0.98329175164,0.8682537,0.12276186,0.97966607764,1.01261293064
/home/mschnei2/pin//pin -t pintools/dcache.so -- exes/guiicons,1.42704525824,0.20063584757333394,1.42315658964,1.1002651,0.26302426,1.17747658264,1.6983827446400002
/home/mschnei2/pin//pin -t pintools/inscount0.so -- exes/guiicons,0.9441455472400001,0.32669953569846066,1.17539374064,0.7961461,0.14748625999999998,0.57654716864,1.18707289764
/home/mschnei2/pin//pin -t pintools/inscount1.so -- exes/guiicons,0.7097488950399999,0.018111268988029967,0.7165757486400001,0.5179126999999999,0.18968466,0.67789756564,0.72296740464
/home/mschnei2/pin//pin -t pintools/itrace.so -- exes/guiicons,131.50591282064,3.9825593797455845,131.79174955264,90.4074281,36.936002259999995,126.56809006064,136.62535912164
/home/mschnei2/pin//pin -t pintools/jumpmix.so -- exes/guiicons,0.59891256604,0.16530842538625384,0.50373448564,0.4450189,0.15110286,0.49159925364,0.8782607746400001
/home/mschnei2/pin//pin -t pintools/opcodemix.so -- exes/guiicons,1.5502903136400001,0.26380591344227905,1.63851966264,1.3716532999999997,0.17697786,1.11895851464,1.75652806664
/home/mschnei2/pin//pin -t pintools/proccount.so -- exes/guiicons,2.0495525966400003,0.4348547924723475,1.99547014064,1.8297211,0.20474265999999997,1.51122302664,2.50941427464
