command,mean,stddev,median,user,system,min,max
exes/ffmpeg_ret0,0.00054680358,0.000051216330512835415,0.00053815138,0.00042395999999999997,0.00018524799999999997,0.00049448338,0.0006268493799999999
/home/mschnei2/pin//pin -- exes/ffmpeg_ret0,0.11349618638,0.002619633605548586,0.11255593238000001,0.07083776,0.04499708,0.11107364938000001,0.11695478938000001
/home/mschnei2/pin//pin -t pintools/catmix.so -- exes/ffmpeg_ret0,2.19042588318,0.21862445317341864,2.10661369338,2.1240041599999997,0.06275528,2.06671070338,2.5783089943800004
/home/mschnei2/pin//pin -t pintools/dcache.so -- exes/ffmpeg_ret0,0.38038186238000005,0.04876817061302761,0.39541204738,0.25563956,0.11740247999999998,0.29439297538000003,0.41539915838
/home/mschnei2/pin//pin -t pintools/inscount0.so -- exes/ffmpeg_ret0,0.22548568657999998,0.05287095958648507,0.19323541838,0.16052996,0.051301280000000005,0.18257140738,0.30203619838000006
/home/mschnei2/pin//pin -t pintools/inscount1.so -- exes/ffmpeg_ret0,0.25666301438000005,0.0026897397456677845,0.25721258338,0.18336196,0.07542728,0.25295328638000003,0.25911516938
/home/mschnei2/pin//pin -t pintools/itrace.so -- exes/ffmpeg_ret0,0.80364427358,0.47046238312006394,0.57536160638,0.39969376,0.27425248,0.46078929638000005,1.60986802138
/home/mschnei2/pin//pin -t pintools/jumpmix.so -- exes/ffmpeg_ret0,0.19614631738000002,0.04255387102039978,0.16721125938,0.13045115999999998,0.06755088,0.16365855738,0.25259498938
/home/mschnei2/pin//pin -t pintools/opcodemix.so -- exes/ffmpeg_ret0,2.52198643358,0.27355337088724985,2.4036389813800003,2.45841436,0.06211087999999999,2.37648153138,3.00952379238
/home/mschnei2/pin//pin -t pintools/proccount.so -- exes/ffmpeg_ret0,3.63978370538,0.35074737018314645,3.52090593538,3.4635265599999996,0.17829528,3.35712057438,4.23000227538
