command,mean,stddev,median,user,system,min,max
exes/lud,0.6356403399599999,0.04704570946819204,0.62737030796,0.62607428,0.009336059999999998,0.58168452796,0.71118692196
/home/mschnei2/pin//pin -- exes/lud,0.95969384956,0.06251389117688384,0.9172832619600001,0.87831288,0.08343706,0.9128360619600001,1.03875106996
/home/mschnei2/pin//pin -t pintools/catmix.so -- exes/lud,1.65534618976,0.11362287340616051,1.6275022339599998,1.5588888799999998,0.09773246,1.51067843396,1.77642002996
/home/mschnei2/pin//pin -t pintools/dcache.so -- exes/lud,7.1738863459600015,0.4308936650625854,7.02679323096,7.04566928,0.12824545999999998,6.80268554396,7.90736168296
/home/mschnei2/pin//pin -t pintools/inscount0.so -- exes/lud,2.733268140560001,1.4488703543113497,2.12055170096,2.67218728,0.06335746,2.0217801039600003,5.323595048960001
/home/mschnei2/pin//pin -t pintools/inscount1.so -- exes/lud,1.0774976521600002,0.10290862701888902,1.05341915696,1.0027594800000001,0.07622325999999999,0.9370586939600001,1.20916463396
/home/mschnei2/pin//pin -t pintools/itrace.so -- exes/lud,5802.93979835356,1608.7813014971161,6050.91037336496,2610.78682328,1083.01294146,4019.91541984596,7447.532712996959
/home/mschnei2/pin//pin -t pintools/jumpmix.so -- exes/lud,1.84760887276,0.013010659699508249,1.8508291019599998,1.7840756800000002,0.06414486,1.82844891696,1.85925290196
/home/mschnei2/pin//pin -t pintools/opcodemix.so -- exes/lud,1.47882046836,0.06270333218761451,1.47951543196,1.3839836799999998,0.06408106,1.40454912796,1.5755800549599999
/home/mschnei2/pin//pin -t pintools/proccount.so -- exes/lud,2.60834649596,0.02436371346444575,2.60432039096,2.5447792799999998,0.06488386,2.58235119296,2.64171678296
