command,mean,stddev,median,user,system,min,max
exes/parquet,0.00155369052,0.0009940037081720067,0.00116688132,0.00035504,0.00099088,0.00098341232,0.00332321432
/home/mschnei2/pin//pin -- exes/parquet,0.32117918612000007,0.0827039981009351,0.37614443232000006,0.2155818,0.10593179999999999,0.19125108232,0.37714536032
/home/mschnei2/pin//pin -t pintools/catmix.so -- exes/parquet,1.7391514127199996,0.3284662323923966,1.72734454032,1.6156788,0.1226278,1.40677628632,2.07499392532
/home/mschnei2/pin//pin -t pintools/dcache.so -- exes/parquet,0.5507787329200001,0.11294031409274073,0.48200577032,0.3621714,0.1593038,0.47009748932000006,0.73347994532
/home/mschnei2/pin//pin -t pintools/inscount0.so -- exes/parquet,0.55166661872,0.07678714862601796,0.5858144753200001,0.43636179999999997,0.11588119999999999,0.41467592632000005,0.59309977832
/home/mschnei2/pin//pin -t pintools/inscount1.so -- exes/parquet,0.33484013052000006,0.10317652906570923,0.29043197932000003,0.23012839999999998,0.10457380000000001,0.25866762432,0.5034035453200001
/home/mschnei2/pin//pin -t pintools/itrace.so -- exes/parquet,2.24009143792,0.44213259916549397,2.23974056932,1.0029286,0.6094945999999999,1.67781774332,2.68964318932
/home/mschnei2/pin//pin -t pintools/jumpmix.so -- exes/parquet,0.4779741593200001,0.10916442901770466,0.5412628903200001,0.343349,0.13484120000000002,0.29078725632,0.54378996532
/home/mschnei2/pin//pin -t pintools/opcodemix.so -- exes/parquet,1.8947264673200004,0.35498807954694656,1.8883087333200002,1.7667448000000001,0.1275462,1.52299274732,2.27286618432
/home/mschnei2/pin//pin -t pintools/proccount.so -- exes/parquet,2.33776464752,0.24861588939528914,2.36853870132,2.1779026,0.1573384,2.09073344832,2.6792274803200002
