command,mean,stddev,median,user,system,min,max
exes/jqkungfu_ret0,0.0004910619199999999,0.00025322913694261176,0.0004062981199999998,0.00023823199999999995,0.000286676,0.00033398311999999984,0.00094030212
/home/mschnei2/pin//pin -- exes/jqkungfu_ret0,0.12999414051999997,0.03659082663760411,0.11535326912,0.08122354000000001,0.05129566,0.10931351212,0.19529001512
/home/mschnei2/pin//pin -t pintools/catmix.so -- exes/jqkungfu_ret0,0.9413344221200001,0.17602563157096474,0.9187159481200001,0.8438497400000001,0.06653046,0.78837394512,1.2297192321200001
/home/mschnei2/pin//pin -t pintools/dcache.so -- exes/jqkungfu_ret0,0.23722162532,0.03118547048677009,0.22342098212,0.15609953999999998,0.08038025999999998,0.22056549812,0.29287686112000005
/home/mschnei2/pin//pin -t pintools/inscount0.so -- exes/jqkungfu_ret0,0.23866973512000006,0.06556260934587302,0.21736349812,0.17406333999999998,0.06718186000000001,0.17936619512000002,0.30951677112000003
/home/mschnei2/pin//pin -t pintools/inscount1.so -- exes/jqkungfu_ret0,0.18462850092,0.04832848688131556,0.17136766312,0.12628593999999999,0.060566659999999994,0.14239763412,0.25460142212000003
/home/mschnei2/pin//pin -t pintools/itrace.so -- exes/jqkungfu_ret0,0.6215646639200001,0.20721773679611605,0.5216622911200001,0.25345974,0.24480345999999997,0.43271963312000006,0.95469701912
/home/mschnei2/pin//pin -t pintools/jumpmix.so -- exes/jqkungfu_ret0,0.23177982092000002,0.055864251294358874,0.23430795812000002,0.16015134,0.07361705999999998,0.16269243412,0.28957088412000004
/home/mschnei2/pin//pin -t pintools/opcodemix.so -- exes/jqkungfu_ret0,1.15272214852,0.17902943046460862,1.14900344012,1.07797454,0.07688046,0.9644973991200001,1.33399492712
/home/mschnei2/pin//pin -t pintools/proccount.so -- exes/jqkungfu_ret0,1.57435099512,0.23648517602742106,1.53341641812,1.3931597399999998,0.11509486,1.3168575791200001,1.8328855571200002
