command,mean,stddev,median,user,system,min,max
exes/rguistyler,0.016433107179999996,0.0011156439183434824,0.01715502858,0.015457579999999999,0.00027544,0.01470994358,0.01720709258
/home/mschnei2/pin//pin -- exes/rguistyler,0.43057495358000003,0.07304954744096614,0.40199515858,0.28608997999999997,0.1406954,0.38027040858,0.5591109245800001
/home/mschnei2/pin//pin -t pintools/catmix.so -- exes/rguistyler,1.34316947638,0.23151849653546278,1.23095926658,1.1785721800000002,0.1598614,1.14807948658,1.6293031545799999
/home/mschnei2/pin//pin -t pintools/dcache.so -- exes/rguistyler,1.46711666218,0.17809142296684144,1.3728957905799999,1.12528418,0.32495379999999996,1.35890587258,1.77834377058
/home/mschnei2/pin//pin -t pintools/inscount0.so -- exes/rguistyler,1.0996435311800001,0.32810355487847465,0.9820307855800001,0.90908558,0.18814340000000002,0.7651237165800001,1.4891065615799999
/home/mschnei2/pin//pin -t pintools/inscount1.so -- exes/rguistyler,0.7380142053800001,0.21774074579520244,0.7037758875800001,0.52844438,0.20585120000000004,0.5249800155800001,0.96445184258
/home/mschnei2/pin//pin -t pintools/itrace.so -- exes/rguistyler,119.19582693397999,5.282397025907373,117.85078186458,81.76197038,34.24599380000001,114.11241882558,127.74328946358
/home/mschnei2/pin//pin -t pintools/jumpmix.so -- exes/rguistyler,0.91325072018,0.26143137420811685,0.8978147785800001,0.6765145799999999,0.23125559999999998,0.6495303885800001,1.17961447058
/home/mschnei2/pin//pin -t pintools/opcodemix.so -- exes/rguistyler,1.5451239385800002,0.2770821245788326,1.51604531558,1.34575358,0.1891722,1.27302393258,1.8686986745799998
/home/mschnei2/pin//pin -t pintools/proccount.so -- exes/rguistyler,1.80247097058,0.06224935782101865,1.77179462358,1.6325899799999999,0.1664734,1.76943635858,1.91305762658
