command,mean,stddev,median,user,system,min,max
exes/crc,0.50977102354,0.04197805697448224,0.49939568734000006,0.50686482,0.0026609999999999997,0.47600862934000004,0.5791383183400001
/home/mschnei2/pin//pin -- exes/crc,0.7415552861400001,0.07561045541645806,0.7469162043400001,0.66048482,0.08190040000000001,0.6191357163400001,0.8065768723400001
/home/mschnei2/pin//pin -t pintools/catmix.so -- exes/crc,1.0461481837399997,0.014203582767854892,1.04771947134,0.98458682,0.0623204,1.02624580334,1.0608151123399998
/home/mschnei2/pin//pin -t pintools/dcache.so -- exes/crc,15.151279036340004,0.1006790231096192,15.19861029834,15.054359820000002,0.0950424,14.987596704340001,15.24063504034
/home/mschnei2/pin//pin -t pintools/inscount0.so -- exes/crc,3.3860102737400006,0.6936169740895,2.9704406113400004,3.311044419999999,0.0764922,2.77316418834,4.14571698134
/home/mschnei2/pin//pin -t pintools/inscount1.so -- exes/crc,0.76156293574,0.10215920094472128,0.78323877334,0.68604462,0.0769748,0.65403966234,0.8780618063400001
/home/mschnei2/pin//pin -t pintools/itrace.so -- exes/crc,5075.87345610234,1827.112224420407,3992.15052107134,2439.75735002,1003.7121928,3429.86566873434,7128.83110992534
/home/mschnei2/pin//pin -t pintools/jumpmix.so -- exes/crc,0.8681942255400001,0.2061452507036513,0.7512676123400001,0.7730594199999999,0.08204599999999998,0.7460052343400001,1.22456593934
/home/mschnei2/pin//pin -t pintools/opcodemix.so -- exes/crc,1.49565836294,0.3203171349188539,1.72797420034,1.40794122,0.08937300000000001,1.1047865043399998,1.72973408634
/home/mschnei2/pin//pin -t pintools/proccount.so -- exes/crc,4.82678577374,1.1400065012296516,4.719621151339999,4.72878422,0.0996312,3.10974276034,6.0791237233399995
