command,mean,stddev,median,user,system,min,max
exes/pagerank_ret0,0.00038754546,0.00014468829692203857,0.0003079502599999999,0.0004175,0.00005187200000000001,0.00028564526,0.0006238492599999999
/home/mschnei2/pin//pin -- exes/pagerank_ret0,0.11346703566,0.009326678680318317,0.11524267126,0.0731433,0.04285716,0.10297512726000001,0.12238458726
/home/mschnei2/pin//pin -t pintools/catmix.so -- exes/pagerank_ret0,0.5106637376600001,0.0061078808342446955,0.5099202942600001,0.4624143,0.05024135999999999,0.5029263472600001,0.51906985226
/home/mschnei2/pin//pin -t pintools/dcache.so -- exes/pagerank_ret0,0.38548148346,0.06798047515125552,0.35717743626000004,0.2416099,0.11471756,0.35226847726,0.50698856526
/home/mschnei2/pin//pin -t pintools/inscount0.so -- exes/pagerank_ret0,0.35764983206,0.05588008494278731,0.35512687426,0.20121969999999995,0.06727075999999999,0.29773696626,0.43939394426
/home/mschnei2/pin//pin -t pintools/inscount1.so -- exes/pagerank_ret0,0.27824508126,0.04706553463232369,0.27778244026000004,0.1473661,0.07168615999999998,0.20740120126,0.33769762226
/home/mschnei2/pin//pin -t pintools/itrace.so -- exes/pagerank_ret0,0.6799827512600001,0.2041718613463381,0.6670917322600001,0.2726653,0.20259855999999998,0.45400861126000003,1.00715560226
/home/mschnei2/pin//pin -t pintools/jumpmix.so -- exes/pagerank_ret0,0.27318177026,0.001133686085813655,0.27359926126,0.19010449999999998,0.08526036000000001,0.27143147026000003,0.27412078426
/home/mschnei2/pin//pin -t pintools/opcodemix.so -- exes/pagerank_ret0,0.83680051906,0.08041844774835401,0.87799317326,0.7581629000000001,0.08091775999999999,0.6957796592600001,0.88409337826
/home/mschnei2/pin//pin -t pintools/proccount.so -- exes/pagerank_ret0,0.80702435486,0.09447027134131238,0.76406734726,0.7362996999999999,0.07295175999999999,0.7587735992600001,0.9755359102600001
