command,mean,stddev,median,user,system,min,max
exes/jqkungfu,0.00070555006,0.0003112543113757623,0.00059471506,0.0003631399999999999,0.000288568,0.00052332106,0.00125736306
/home/mschnei2/pin//pin -- exes/jqkungfu,0.21688942366,0.06746574021828347,0.26338921806,0.14011933999999998,0.07821775999999998,0.14047398806000003,0.26819103306
/home/mschnei2/pin//pin -t pintools/catmix.so -- exes/jqkungfu,1.0431004538600002,0.09303370897228234,1.05000021806,0.92288634,0.08838356,0.9261738230600001,1.15415773806
/home/mschnei2/pin//pin -t pintools/dcache.so -- exes/jqkungfu,0.4043156224600001,0.12095337596763424,0.31866382706,0.27031153999999996,0.13243316,0.31383513506,0.56069903706
/home/mschnei2/pin//pin -t pintools/inscount0.so -- exes/jqkungfu,0.37739075905999997,0.08103767656816623,0.42115272606,0.28836593999999993,0.09097535999999999,0.23480468606000002,0.42177292706
/home/mschnei2/pin//pin -t pintools/inscount1.so -- exes/jqkungfu,0.24161692166,0.07625912501680944,0.19206020106000002,0.17033294,0.07243456000000001,0.18726844506,0.36019154306
/home/mschnei2/pin//pin -t pintools/itrace.so -- exes/jqkungfu,1.25808710346,0.2646391844671668,1.27425901706,0.4731547399999999,0.33499256,0.8428192980600001,1.54183150706
/home/mschnei2/pin//pin -t pintools/jumpmix.so -- exes/jqkungfu,0.38284297186000005,0.003568320687174601,0.38452759506,0.26619773999999996,0.11752856,0.37679839206,0.38554844406
/home/mschnei2/pin//pin -t pintools/opcodemix.so -- exes/jqkungfu,1.42882104006,0.15872709044539024,1.4680678520600001,1.29011354,0.11384595999999998,1.15994234006,1.58394019506
/home/mschnei2/pin//pin -t pintools/proccount.so -- exes/jqkungfu,1.61694908666,0.32704750975966496,1.71429659006,1.48984754,0.12825996,1.26464176406,1.92533549306
