command,mean,stddev,median,user,system,min,max
exes/gemm_ret0,0.00045439140000000014,0.00016091488848674008,0.00039252120000000013,0.00034019999999999987,0.00013428799999999999,0.0003606702000000002,0.0007412772000000001
/home/mschnei2/pin//pin -- exes/gemm_ret0,0.15420075040000003,0.04240684224120149,0.18239532420000001,0.09707479999999999,0.059484119999999994,0.1070144642,0.1873004752
/home/mschnei2/pin//pin -t pintools/catmix.so -- exes/gemm_ret0,0.6571105220000001,0.10812470539601794,0.6192754242,0.5847612,0.06814892,0.5254546542,0.8100255792000001
/home/mschnei2/pin//pin -t pintools/dcache.so -- exes/gemm_ret0,0.3038124088,0.0718985860122288,0.3509094562,0.20986999999999995,0.09470392,0.20608796320000003,0.3581270112
/home/mschnei2/pin//pin -t pintools/inscount0.so -- exes/gemm_ret0,0.2940100360000001,0.0009846764487925392,0.2937543622,0.2284038,0.06827211999999999,0.29305094620000005,0.29537142520000004
/home/mschnei2/pin//pin -t pintools/inscount1.so -- exes/gemm_ret0,0.24214760360000004,0.001626084739251551,0.24242140820000002,0.16934300000000002,0.07507412,0.23995219020000003,0.24369429920000002
/home/mschnei2/pin//pin -t pintools/itrace.so -- exes/gemm_ret0,0.6457728738,0.25581621599718646,0.6611784562,0.3042264,0.29366612000000003,0.41194957220000006,1.0502391452
/home/mschnei2/pin//pin -t pintools/jumpmix.so -- exes/gemm_ret0,0.22993781700000002,0.052031887074217145,0.24166506420000003,0.1585912,0.07346712000000001,0.15026599920000003,0.2753764232
/home/mschnei2/pin//pin -t pintools/opcodemix.so -- exes/gemm_ret0,0.8871643260000001,0.0018772934919414684,0.8872874382000001,0.8101082,0.07912052,0.8842935992000001,0.8893996072000001
/home/mschnei2/pin//pin -t pintools/proccount.so -- exes/gemm_ret0,0.9355915003999999,0.21304615935656088,0.7942047402000001,0.8526472,0.08452992000000001,0.7560094242000001,1.1730779182
