command,mean,stddev,median,user,system,min,max
exes/rtexpacker,0.000664312,0.00034380998287033497,0.0005168364,0.0003275,0.00024331199999999995,0.00046453740000000003,0.0012759184000000002
/home/mschnei2/pin//pin -- exes/rtexpacker,0.1832704602,0.05417506668159342,0.1587159964,0.11470729999999998,0.07011243999999998,0.1482320114,0.27773271940000005
/home/mschnei2/pin//pin -t pintools/catmix.so -- exes/rtexpacker,1.054278837,0.23926429560318013,1.2259206394,0.9535057,0.10137143999999998,0.7911997374,1.2320327314
/home/mschnei2/pin//pin -t pintools/dcache.so -- exes/rtexpacker,0.5058878722000001,0.10254560877309155,0.5203944114000001,0.3508527,0.15303743999999997,0.33433497740000007,0.5873882864000001
/home/mschnei2/pin//pin -t pintools/inscount0.so -- exes/rtexpacker,0.31841387020000006,0.08988598234421344,0.28517255840000005,0.23011430000000002,0.07836604,0.2413560744,0.44364121040000004
/home/mschnei2/pin//pin -t pintools/inscount1.so -- exes/rtexpacker,0.3012861404,0.09254372903688386,0.3649376214,0.20529190000000003,0.09655704,0.1973146164,0.37162301240000006
/home/mschnei2/pin//pin -t pintools/itrace.so -- exes/rtexpacker,1.0576681430000001,0.38628204363419993,0.9060195144000001,0.4249358999999999,0.34954363999999993,0.5809089304,1.5242158713999998
/home/mschnei2/pin//pin -t pintools/jumpmix.so -- exes/rtexpacker,0.4038292792,0.0032307133471592073,0.40485736840000003,0.2834273,0.12096803999999997,0.40052408540000006,0.40813114640000003
/home/mschnei2/pin//pin -t pintools/opcodemix.so -- exes/rtexpacker,1.1462439115999998,0.21240918430313172,1.0837661423999998,1.0417847,0.10531164,0.9068198664000001,1.3725426673999999
/home/mschnei2/pin//pin -t pintools/proccount.so -- exes/rtexpacker,1.3347038489999998,0.09268801786953151,1.3367662944,1.2123355,0.12180343999999999,1.2045474844,1.4500410363999998
