command,mean,stddev,median,user,system,min,max
exes/parquet_ret0,0.00061888592,0.0003597306223291257,0.0004613553200000001,0.0004443999999999999,0.000134232,0.0004278463200000001,0.0012613443200000002
/home/mschnei2/pin//pin -- exes/parquet_ret0,0.15649490032,0.0390096773843705,0.15369710132,0.1014194,0.05708587999999999,0.11455062032,0.19757321732
/home/mschnei2/pin//pin -t pintools/catmix.so -- exes/parquet_ret0,1.33589459552,0.17898480894344318,1.2171664773200002,1.2711459999999999,0.06664708,1.2033701353200001,1.58171125432
/home/mschnei2/pin//pin -t pintools/dcache.so -- exes/parquet_ret0,0.35114529132,0.07100929616358577,0.38145062432,0.24728460000000002,0.10456108,0.22421720932,0.38689937832
/home/mschnei2/pin//pin -t pintools/inscount0.so -- exes/parquet_ret0,0.28148862911999994,0.057638737812019815,0.30514498732,0.21431440000000004,0.06977908,0.17845919032,0.31024331832
/home/mschnei2/pin//pin -t pintools/inscount1.so -- exes/parquet_ret0,0.25544883392,0.0022960700279269332,0.25636174832,0.17772100000000002,0.07979148,0.25186614832,0.25782933132
/home/mschnei2/pin//pin -t pintools/itrace.so -- exes/parquet_ret0,1.00170575432,0.6053000746047392,0.8081822673200001,0.4153662000000001,0.35513348,0.42109183532,1.96940327132
/home/mschnei2/pin//pin -t pintools/jumpmix.so -- exes/parquet_ret0,0.16243403431999998,0.001265163109936617,0.16298214832,0.107931,0.056864479999999995,0.16033273632,0.16341533132
/home/mschnei2/pin//pin -t pintools/opcodemix.so -- exes/parquet_ret0,1.6122082447200001,0.3466589138915305,1.37320891032,1.5360428,0.07794248,1.34308838832,1.9976758763200002
/home/mschnei2/pin//pin -t pintools/proccount.so -- exes/parquet_ret0,2.1540910961199997,0.40521515826450305,1.93133289132,2.0356608,0.12033648,1.85338220932,2.78023383932
