command,mean,stddev,median,user,system,min,max
exes/pagerank,1.8496610695600002,0.5014554243577576,1.6672495871600002,1.7692886399999999,0.07948051999999999,1.27756112716,2.37988915116
/home/mschnei2/pin//pin -- exes/pagerank,1.86739842476,0.5558481946527112,1.61296048116,1.72360684,0.14588932,1.38515154616,2.7903458741600002
/home/mschnei2/pin//pin -t pintools/catmix.so -- exes/pagerank,2.3957537019599995,0.5240192965230254,2.0432198381599997,2.2559456399999998,0.14156632,2.00493251416,3.09074661316
/home/mschnei2/pin//pin -t pintools/dcache.so -- exes/pagerank,6.830224327960001,0.8574949954907256,6.3150539201600004,6.62700744,0.18130172,6.26818719116,8.244659454159999
/home/mschnei2/pin//pin -t pintools/inscount0.so -- exes/pagerank,3.3725143643599997,1.4365779756737351,2.94175801716,3.21096484,0.14468232,2.12627969016,5.785258043160001
/home/mschnei2/pin//pin -t pintools/inscount1.so -- exes/pagerank,2.21912874136,0.3746222474740135,2.16443348216,2.01814664,0.15271272,1.84064933616,2.81885420516
/home/mschnei2/pin//pin -t pintools/itrace.so -- exes/pagerank,3852.8089971703603,1345.3871322708733,3599.86995012316,1687.5626878399999,709.3973069199999,2667.9156434371603,5950.08576866516
/home/mschnei2/pin//pin -t pintools/jumpmix.so -- exes/pagerank,2.0249565219599996,0.005634084206277539,2.02310564416,1.91187744,0.11399992,2.01943154616,2.03206084916
/home/mschnei2/pin//pin -t pintools/opcodemix.so -- exes/pagerank,2.11577152756,0.007829414001299577,2.11485305416,2.00581924,0.11163432,2.10826063416,2.1281143771599997
/home/mschnei2/pin//pin -t pintools/proccount.so -- exes/pagerank,2.69108540756,0.026643840909510007,2.67377466116,2.553618040000001,0.12526572,2.66825237416,2.72232580216
