command,mean,stddev,median,user,system,min,max
exes/doitgen_ret0,0.00032109597999999996,0.00004339743858224816,0.0003265259799999999,0.00023329999999999995,0.00015345999999999998,0.00027614997999999993,0.00038529498
/home/mschnei2/pin//pin -- exes/doitgen_ret0,0.17085764898,0.03641638385641365,0.18604566498000003,0.11071850000000001,0.06308309999999999,0.10578401798,0.18903356698
/home/mschnei2/pin//pin -t pintools/catmix.so -- exes/doitgen_ret0,0.78425943138,0.07239924788906597,0.81478140198,0.7028386999999998,0.0829635,0.65491042898,0.82230175898
/home/mschnei2/pin//pin -t pintools/dcache.so -- exes/doitgen_ret0,0.35106294178,0.01884944918143826,0.35924860998,0.24223690000000003,0.10944229999999999,0.31744513498,0.36102672398
/home/mschnei2/pin//pin -t pintools/inscount0.so -- exes/doitgen_ret0,0.17143316938,0.004500335763219766,0.16985742098,0.1276649,0.04663769999999999,0.16804839498000002,0.17928200698000002
/home/mschnei2/pin//pin -t pintools/inscount1.so -- exes/doitgen_ret0,0.22001255037999998,0.09127986462701124,0.16689399398000002,0.13085909999999998,0.061404900000000005,0.15560484598000002,0.36923927298
/home/mschnei2/pin//pin -t pintools/itrace.so -- exes/doitgen_ret0,0.8326686459800001,0.26204283879711354,0.79843971398,0.3136921,0.1895429,0.56456463098,1.1848306239800002
/home/mschnei2/pin//pin -t pintools/jumpmix.so -- exes/doitgen_ret0,0.27220434938000004,0.001299120121261223,0.27219994397999997,0.19553510000000002,0.07873309999999999,0.27035488398,0.27369137998
/home/mschnei2/pin//pin -t pintools/opcodemix.so -- exes/doitgen_ret0,0.88934004758,0.007386429876122956,0.88971054098,0.8077024999999999,0.08382769999999999,0.87932935798,0.89690323098
/home/mschnei2/pin//pin -t pintools/proccount.so -- exes/doitgen_ret0,0.87701193118,0.1423842863819092,0.8471243619800001,0.7973545,0.0813159,0.76525541198,1.11441594898
