command,mean,stddev,median,user,system,min,max
exes/factorial_ret0,0.0003174841199999998,0.000051223924270793596,0.00033092791999999975,0.00023484000000000005,0.00013122800000000002,0.0002330829199999998,0.00036711891999999973
/home/mschnei2/pin//pin -- exes/factorial_ret0,0.14054322332,0.03495526646011395,0.12353838392000001,0.08826424000000001,0.054153379999999994,0.10753920992,0.18710686992000003
/home/mschnei2/pin//pin -t pintools/catmix.so -- exes/factorial_ret0,0.5298023215200001,0.0227692601364861,0.5169244819200001,0.4718966399999999,0.04946737999999999,0.51247715092,0.56519835892
/home/mschnei2/pin//pin -t pintools/dcache.so -- exes/factorial_ret0,0.27210830192,0.0624258114290857,0.26824459692,0.18745264,0.08450058,0.21520105292000002,0.36398269392000004
/home/mschnei2/pin//pin -t pintools/inscount0.so -- exes/factorial_ret0,0.28983129992,0.014355641253599083,0.29555571492000005,0.21999583999999994,0.07231298,0.26439126692000003,0.29897964492
/home/mschnei2/pin//pin -t pintools/inscount1.so -- exes/factorial_ret0,0.21609957172,0.047363221246179844,0.24057752692000003,0.14893824,0.06959678,0.13301508892000002,0.24400330892000002
/home/mschnei2/pin//pin -t pintools/itrace.so -- exes/factorial_ret0,0.5052888619200001,0.10326840223335881,0.4998106439200001,0.30809484,0.17984457999999998,0.39630697992,0.6720576329200001
/home/mschnei2/pin//pin -t pintools/jumpmix.so -- exes/factorial_ret0,0.27358041192000004,0.001690072320304968,0.27317880092,0.18220563999999997,0.09342418,0.27159309892000005,0.27549025992000004
/home/mschnei2/pin//pin -t pintools/opcodemix.so -- exes/factorial_ret0,0.74142113932,0.1335205671070037,0.7880043709200001,0.6697456399999998,0.07381878,0.60114628692,0.90161216292
/home/mschnei2/pin//pin -t pintools/proccount.so -- exes/factorial_ret0,0.81676078372,0.06463471840655781,0.7909368519200001,0.7486430399999999,0.07044258,0.78226035392,0.9320945139200001
