command,mean,stddev,median,user,system,min,max
exes/fft_ret0,0.00035176199999999993,0.00006252062642680414,0.00037264259999999995,0.00033203999999999997,0.00008973600000000001,0.00025042459999999995,0.0004092325999999999
/home/mschnei2/pin//pin -- exes/fft_ret0,0.1872430096,0.002095923599258452,0.1862893146,0.11817883999999998,0.07141333999999999,0.18498234060000002,0.19009555560000002
/home/mschnei2/pin//pin -t pintools/catmix.so -- exes/fft_ret0,0.7892791186,0.04662396255334743,0.8067012446,0.70823284,0.08130333999999999,0.7080675576000001,0.8263241886000001
/home/mschnei2/pin//pin -t pintools/dcache.so -- exes/fft_ret0,0.3445060996,0.021990351949603505,0.35420600260000007,0.24132623999999997,0.10411973999999999,0.30525254460000006,0.35580699960000006
/home/mschnei2/pin//pin -t pintools/inscount0.so -- exes/fft_ret0,0.29341689880000005,0.001518938525226655,0.2927877756,0.22190103999999997,0.07382574,0.2919401246,0.29577783960000004
/home/mschnei2/pin//pin -t pintools/inscount1.so -- exes/fft_ret0,0.2437348412,0.0016580183826246583,0.24414279160000002,0.17331523999999998,0.07283473999999998,0.24142916560000002,0.2457670566
/home/mschnei2/pin//pin -t pintools/itrace.so -- exes/fft_ret0,0.5410305394,0.11692149330697953,0.5687903666,0.32153124,0.20257633999999997,0.36298554460000004,0.6729959776000001
/home/mschnei2/pin//pin -t pintools/jumpmix.so -- exes/fft_ret0,0.24919678260000003,0.04944861193317617,0.27009511560000005,0.17029283999999997,0.08094754,0.1608231386,0.2741550696
/home/mschnei2/pin//pin -t pintools/opcodemix.so -- exes/fft_ret0,0.7063173192000001,0.16358049635936364,0.5879816346000001,0.64421824,0.06396633999999998,0.5855974076,0.8882772276
/home/mschnei2/pin//pin -t pintools/proccount.so -- exes/fft_ret0,0.932705159,0.17151318148162223,0.9750507986000001,0.84676244,0.08855473999999999,0.7675304036,1.1771005646
