command,mean,stddev,median,user,system,min,max
exes/bullet_ret0,0.00045491475999999995,0.00005097139510058563,0.00045885975999999994,0.00025804,0.000238216,0.00040294075999999996,0.0005341857600000001
/home/mschnei2/pin//pin -- exes/bullet_ret0,0.12795095216000002,0.02137026682066362,0.12202183976000001,0.07803683999999998,0.051972620000000004,0.10864443476,0.15844230176000001
/home/mschnei2/pin//pin -t pintools/catmix.so -- exes/bullet_ret0,0.8528529277600001,0.03965709267894088,0.83833582476,0.80156224,0.05293942,0.8270946367600001,0.92322939676
/home/mschnei2/pin//pin -t pintools/dcache.so -- exes/bullet_ret0,0.26721159676000006,0.06835862270571388,0.23263979476000002,0.18281563999999997,0.08444842,0.22500436276000002,0.38706017076000004
/home/mschnei2/pin//pin -t pintools/inscount0.so -- exes/bullet_ret0,0.28018361536,0.04555784147869834,0.31245748976000004,0.21322004,0.06901241999999999,0.21804042976000002,0.31314823176
/home/mschnei2/pin//pin -t pintools/inscount1.so -- exes/bullet_ret0,0.19311852296,0.05916707336576706,0.15192120376,0.12224523999999999,0.05355542,0.14989105176,0.27301483076
/home/mschnei2/pin//pin -t pintools/itrace.so -- exes/bullet_ret0,0.46670686496,0.058452534379655544,0.46370311076000004,0.31145123999999996,0.15091121999999998,0.40401393476,0.54054210676
/home/mschnei2/pin//pin -t pintools/jumpmix.so -- exes/bullet_ret0,0.29207610176000004,0.001564046096614808,0.29259853876,0.19531124,0.09791182000000001,0.28934748876,0.29334595576
/home/mschnei2/pin//pin -t pintools/opcodemix.so -- exes/bullet_ret0,1.0618527265600002,0.20160615594842315,0.95801592976,0.99889184,0.06405662000000001,0.94194094776,1.41538717176
/home/mschnei2/pin//pin -t pintools/proccount.so -- exes/bullet_ret0,1.3458102197600001,0.07849301000557067,1.3000394417599999,1.25263704,0.09457362,1.27590145576,1.43591218576
