command,mean,stddev,median,user,system,min,max
exes/ludcmp,0.0733226229,0.0033473796208897894,0.0722307563,0.07151829999999999,0.00104878,0.0706565043,0.0791796653
/home/mschnei2/pin//pin -- exes/ludcmp,0.2696482417,0.06296126504002915,0.2930726503,0.2001523,0.07162558000000001,0.20139963630000002,0.3260851873
/home/mschnei2/pin//pin -t pintools/catmix.so -- exes/ludcmp,0.7608376743,0.18847655999027602,0.6260164293,0.6929437,0.06952617999999999,0.6212432333000001,0.9679057393000001
/home/mschnei2/pin//pin -t pintools/dcache.so -- exes/ludcmp,2.5532457287000003,0.19059925384596627,2.5811949343,2.4287133,0.11312077999999999,2.3440671923000003,2.7938629803
/home/mschnei2/pin//pin -t pintools/inscount0.so -- exes/ludcmp,0.5692675573000001,0.05373214254703975,0.5392388663000001,0.5146695,0.05692177999999999,0.5353318463000001,0.6619530063000001
/home/mschnei2/pin//pin -t pintools/inscount1.so -- exes/ludcmp,0.24984028250000004,0.0023182521137274444,0.25044631230000003,0.1941003,0.05761178,0.2472052543,0.25266614130000004
/home/mschnei2/pin//pin -t pintools/itrace.so -- exes/ludcmp,1112.3305162497,447.1925685856845,969.5458009283,486.6490164999999,199.53149617999998,678.7763642843,1607.6142200883
/home/mschnei2/pin//pin -t pintools/jumpmix.so -- exes/ludcmp,0.5526647763,0.11328797677656624,0.5628142653,0.43961569999999994,0.08608458,0.37804711730000007,0.6958455753
/home/mschnei2/pin//pin -t pintools/opcodemix.so -- exes/ludcmp,0.7794143923,0.10254062092252038,0.7177281493000001,0.7108642999999999,0.07049738,0.7002344363,0.9284337443
/home/mschnei2/pin//pin -t pintools/proccount.so -- exes/ludcmp,1.6543127781,0.6516333632143141,1.3102701982999998,1.5620429,0.09425777999999999,1.1472656203,2.7180381633
