command,mean,stddev,median,user,system,min,max
exes/floydwarshall,0.07199050598,0.012171478512048107,0.06972944358,0.07122898,0.000637176,0.058618601580000006,0.09194809358
/home/mschnei2/pin//pin -- exes/floydwarshall,0.26526632838,0.05897307741154108,0.30544416658,0.19820018,0.06939641999999999,0.19531909958000002,0.30993660758
/home/mschnei2/pin//pin -t pintools/catmix.so -- exes/floydwarshall,0.7666185175800001,0.1480085911770968,0.7919902335800001,0.6946313799999999,0.07344501999999999,0.62152947558,0.9744229505800001
/home/mschnei2/pin//pin -t pintools/dcache.so -- exes/floydwarshall,2.4979997907800002,0.2043807214649647,2.4060270895800002,2.40185198,0.09642541999999998,2.39158846658,2.8623597535800003
/home/mschnei2/pin//pin -t pintools/inscount0.so -- exes/floydwarshall,1.04901365838,0.2846358265541387,0.9410881245800001,0.96101858,0.06267102,0.7553306055800001,1.4189409855800001
/home/mschnei2/pin//pin -t pintools/inscount1.so -- exes/floydwarshall,0.45925674438,0.05159881049747156,0.44707854558000004,0.34028478,0.08375742,0.42146959458,0.5473006435800001
/home/mschnei2/pin//pin -t pintools/itrace.so -- exes/floydwarshall,1142.82698875858,458.2828816884654,892.93543268058,593.5294203799999,247.34486621999994,828.26191353158,1919.69297309058
/home/mschnei2/pin//pin -t pintools/jumpmix.so -- exes/floydwarshall,0.5035105257800001,0.13362970711531577,0.48035955358000004,0.41958497999999994,0.08225721999999998,0.36419154158,0.64379898558
/home/mschnei2/pin//pin -t pintools/opcodemix.so -- exes/floydwarshall,1.00164066718,0.13030660645559453,1.06405939158,0.8980155799999998,0.09060821999999998,0.8414735425800001,1.13300604058
/home/mschnei2/pin//pin -t pintools/proccount.so -- exes/floydwarshall,1.64428441298,0.4231664491795922,1.5498364805800002,1.4666171799999999,0.08902521999999999,1.30812003558,2.37492237758
