command,mean,stddev,median,user,system,min,max
exes/mm2,0.01280051254,0.0007129752800663566,0.01276819874,0.011197079999999998,0.0009751999999999999,0.011674016740000001,0.01349992174
/home/mschnei2/pin//pin -- exes/mm2,0.13611617994000003,0.001667415957860153,0.13625734174,0.08506467999999998,0.0534026,0.13353883474000003,0.13819520174000002
/home/mschnei2/pin//pin -t pintools/catmix.so -- exes/mm2,0.7695641333400001,0.12047321682954484,0.85449530074,0.68497728,0.08627699999999999,0.60513167674,0.85729988274
/home/mschnei2/pin//pin -t pintools/dcache.so -- exes/mm2,0.9674440759399999,0.00545549899549252,0.9676714967400001,0.84301008,0.1241148,0.95919512074,0.9741295077400001
/home/mschnei2/pin//pin -t pintools/inscount0.so -- exes/mm2,0.55487018314,0.1648890589739482,0.5967047077400001,0.43827647999999997,0.0695778,0.27925935474,0.6965479517400001
/home/mschnei2/pin//pin -t pintools/inscount1.so -- exes/mm2,0.25431526834000007,0.06897656887580891,0.30312110074000004,0.17876108,0.0774982,0.17853376974000001,0.30639903774000005
/home/mschnei2/pin//pin -t pintools/itrace.so -- exes/mm2,110.98981339694001,10.486702149022163,110.84402682174,75.55543948,30.915319,100.29808514674,126.05707893274
/home/mschnei2/pin//pin -t pintools/jumpmix.so -- exes/mm2,0.35966613994,0.0010735450289078114,0.35977498074,0.26259727999999993,0.0988864,0.35801561074000005,0.36100613774
/home/mschnei2/pin//pin -t pintools/opcodemix.so -- exes/mm2,0.9374033757400001,0.030389820853498565,0.9487247767400001,0.84754728,0.091662,0.8837871207400001,0.95834430374
/home/mschnei2/pin//pin -t pintools/proccount.so -- exes/mm2,1.2936954451399998,0.25009880327475986,1.31893122074,1.1132308800000001,0.1083644,0.9597975267400001,1.56619589574
