command,mean,stddev,median,user,system,min,max
exes/multiplyDouble_ret0,0.00119924186,0.0019562339379485777,0.0003567504599999999,0.00029088,0.00012278000000000001,0.0002765364599999999,0.00469805146
/home/mschnei2/pin//pin -- exes/multiplyDouble_ret0,0.15392170306000003,0.04416177691521132,0.18421597246000002,0.09646868,0.0596467,0.10167249546000001,0.18737991046000002
/home/mschnei2/pin//pin -t pintools/catmix.so -- exes/multiplyDouble_ret0,0.77820526686,0.14086721720680526,0.80096986246,0.64736428,0.0682839,0.54419131246,0.91775019246
/home/mschnei2/pin//pin -t pintools/dcache.so -- exes/multiplyDouble_ret0,0.24221361826,0.0401896743547422,0.21451996646000002,0.16039748,0.08216849999999998,0.21127012946,0.29409845746
/home/mschnei2/pin//pin -t pintools/inscount0.so -- exes/multiplyDouble_ret0,0.25020722446000004,0.06194916236327043,0.29403048946000004,0.18517768,0.06767329999999999,0.17113196446,0.29566511446000004
/home/mschnei2/pin//pin -t pintools/inscount1.so -- exes/multiplyDouble_ret0,0.17482092125999998,0.04902084139439286,0.15551584346000003,0.11710968,0.05970690000000001,0.13358137446,0.24523747946000002
/home/mschnei2/pin//pin -t pintools/itrace.so -- exes/multiplyDouble_ret0,0.58785972286,0.3074632464985911,0.47165423946,0.26773448,0.2170811,0.40266972446000004,1.13535338546
/home/mschnei2/pin//pin -t pintools/jumpmix.so -- exes/multiplyDouble_ret0,0.20433682466,0.06321722451325779,0.17449673146000003,0.13982708000000002,0.0663251,0.14778959746,0.27307881346
/home/mschnei2/pin//pin -t pintools/opcodemix.so -- exes/multiplyDouble_ret0,0.67354458626,0.14226627082527024,0.61214933846,0.6167522799999999,0.058865499999999994,0.60400397446,0.92793799846
/home/mschnei2/pin//pin -t pintools/proccount.so -- exes/multiplyDouble_ret0,1.16015766086,0.08209686342281482,1.20332483446,0.9934326800000001,0.10443729999999998,1.03818463346,1.22714809546
