command,mean,stddev,median,user,system,min,max
exes/spmv,0.54569354782,0.0823127745934769,0.55416514482,0.5351581,0.009739620000000001,0.45803705382000004,0.62814293682
/home/mschnei2/pin//pin -- exes/spmv,1.10948593882,0.0018864119500705933,1.10900414382,1.0168114999999998,0.09411282000000001,1.10734103482,1.11199564382
/home/mschnei2/pin//pin -t pintools/catmix.so -- exes/spmv,2.11570197322,0.2964319042050005,2.16806428082,1.9974598999999997,0.10827421999999998,1.64581191382,2.37860646182
/home/mschnei2/pin//pin -t pintools/dcache.so -- exes/spmv,11.190182942220002,0.199430811774498,11.23446803582,11.058214699999999,0.13114362,10.98369530582,11.47271683582
/home/mschnei2/pin//pin -t pintools/inscount0.so -- exes/spmv,3.30461541722,0.318612569180415,3.1835916948199996,3.2084108999999996,0.09313322000000002,3.0955777098199997,3.87018091782
/home/mschnei2/pin//pin -t pintools/inscount1.so -- exes/spmv,1.81939121282,0.10861635698228499,1.83517619182,1.7250625,0.09021922,1.69282104682,1.93030389882
/home/mschnei2/pin//pin -t pintools/itrace.so -- exes/spmv,5896.8074006244215,1042.7522206414335,5752.886700572821,2389.1479100999995,1037.32514902,5006.67831165482,7653.908396984821
/home/mschnei2/pin//pin -t pintools/jumpmix.so -- exes/spmv,3.2131234362199996,0.01425610685971482,3.2099525918199996,3.1310527,0.08205442,3.19940136482,3.23564619282
/home/mschnei2/pin//pin -t pintools/opcodemix.so -- exes/spmv,1.8370941982200002,0.011812094041873437,1.83221363082,1.7666278999999996,0.07131902000000001,1.8286351528200002,1.85766776782
/home/mschnei2/pin//pin -t pintools/proccount.so -- exes/spmv,3.60021108962,0.0036945531042045783,3.5983605068199997,3.5179073,0.08418842,3.59673335882,3.60537009382
