command,mean,stddev,median,user,system,min,max
exes/jsc_ret0,0.0007477434599999999,0.0004802570490776788,0.00054254306,0.00036809999999999995,0.000249344,0.00047816006,0.00160465206
/home/mschnei2/pin//pin -- exes/jsc_ret0,0.13011941506,0.029229317644312743,0.11867696706000001,0.0818219,0.050800479999999995,0.11077292906000001,0.18183905006
/home/mschnei2/pin//pin -t pintools/catmix.so -- exes/jsc_ret0,2.40294390826,0.2497465397776413,2.2931568920600003,2.3039929,0.07449967999999998,2.21273215906,2.79796097106
/home/mschnei2/pin//pin -t pintools/dcache.so -- exes/jsc_ret0,0.32343236306000006,0.0856486237725519,0.35567334006,0.22996629999999998,0.09397388,0.23066975806,0.40178812106
/home/mschnei2/pin//pin -t pintools/inscount0.so -- exes/jsc_ret0,0.21050287726000003,0.056395696206299056,0.18636627206,0.15710870000000005,0.05596867999999999,0.17160604806000002,0.30810188706
/home/mschnei2/pin//pin -t pintools/inscount1.so -- exes/jsc_ret0,0.14598072126,0.0073182097189422425,0.14282354606,0.09521109999999999,0.053119879999999994,0.14220917606,0.15905929406
/home/mschnei2/pin//pin -t pintools/itrace.so -- exes/jsc_ret0,0.8868836092600001,0.4350680539457862,0.75394132806,0.35755269999999995,0.21762248,0.51327696106,1.58998495806
/home/mschnei2/pin//pin -t pintools/jumpmix.so -- exes/jsc_ret0,0.28703351426,0.002832361901651564,0.28828726906,0.1951311,0.09376667999999999,0.28320623406,0.28963177606
/home/mschnei2/pin//pin -t pintools/opcodemix.so -- exes/jsc_ret0,3.2335318522600005,0.36006128486989886,3.35166975006,3.1515373,0.08352647999999999,2.7890112240600002,3.68415935906
/home/mschnei2/pin//pin -t pintools/proccount.so -- exes/jsc_ret0,3.70589451646,0.1933737103729371,3.6676980560600003,3.5388235000000003,0.16875347999999998,3.53373268306,4.005142933059999
