command,mean,stddev,median,user,system,min,max
exes/sqlgui_ret0,0.00092775702,0.0012156456004305696,0.00039772122,0.00032085999999999996,0.000158464,0.00036440321999999995,0.00310213222
/home/mschnei2/pin//pin -- exes/sqlgui_ret0,0.19658586862000002,0.002155892994040134,0.19632432722,0.12115625999999999,0.07776364,0.19336666222,0.19891888622000004
/home/mschnei2/pin//pin -t pintools/catmix.so -- exes/sqlgui_ret0,1.24543548322,0.13148314013909165,1.30337138122,1.1652004599999999,0.08204604,1.01053359822,1.3114821972200001
/home/mschnei2/pin//pin -t pintools/dcache.so -- exes/sqlgui_ret0,0.31745060302,0.0853039664527154,0.37730853422,0.21787726,0.10028383999999999,0.21989663222000003,0.38148311622000003
/home/mschnei2/pin//pin -t pintools/inscount0.so -- exes/sqlgui_ret0,0.33349216842,0.08572433631267255,0.30899091622,0.22112246,0.06867724,0.23248475822000003,0.46508898222
/home/mschnei2/pin//pin -t pintools/inscount1.so -- exes/sqlgui_ret0,0.31909019161999996,0.08544661761573662,0.25857897922,0.17920266,0.07949564,0.25564012822,0.42409032622000004
/home/mschnei2/pin//pin -t pintools/itrace.so -- exes/sqlgui_ret0,0.98255273602,0.34470232826478886,0.7821440672200001,0.37919305999999997,0.36033303999999994,0.68535088322,1.3907847102200002
/home/mschnei2/pin//pin -t pintools/jumpmix.so -- exes/sqlgui_ret0,0.17380209122,0.013548088748671774,0.16801817322,0.11472065999999999,0.05614844,0.16154073622,0.18877852622000002
/home/mschnei2/pin//pin -t pintools/opcodemix.so -- exes/sqlgui_ret0,1.2232844792200002,0.25168948463884383,1.27563968022,1.14337846,0.08197924,0.9596951462200001,1.4698277962200001
/home/mschnei2/pin//pin -t pintools/proccount.so -- exes/sqlgui_ret0,1.4091743758200002,0.14011792299030335,1.32270046922,1.31662886,0.09445624000000001,1.3146245572200002,1.63693087622
