command,mean,stddev,median,user,system,min,max
exes/syrk,0.006391024100000001,0.00023401747106957624,0.0062937847,0.006071859999999999,0.00030136,0.0061667057,0.0067615267
/home/mschnei2/pin//pin -- exes/syrk,0.2243703569,0.002122830585976705,0.22379347670000002,0.14877206,0.0775729,0.2222102577,0.2267244407
/home/mschnei2/pin//pin -t pintools/catmix.so -- exes/syrk,0.6288503183000002,0.12224229249302396,0.5664112827000001,0.5668408599999999,0.0637761,0.5484354887,0.8393317817000001
/home/mschnei2/pin//pin -t pintools/dcache.so -- exes/syrk,0.6605982795,0.018173116172192916,0.6717679607000001,0.5292990599999999,0.1316965,0.6360487437000001,0.6752288227000001
/home/mschnei2/pin//pin -t pintools/inscount0.so -- exes/syrk,0.4927918163,0.0032373478383036437,0.4914172707000001,0.41740025999999997,0.07790190000000001,0.48923363470000003,0.49708547470000003
/home/mschnei2/pin//pin -t pintools/inscount1.so -- exes/syrk,0.2773172525,0.07786852019952258,0.2899681337,0.18240986,0.0785401,0.1646906427,0.38114067570000004
/home/mschnei2/pin//pin -t pintools/itrace.so -- exes/syrk,52.4282772789,1.5674962798909486,52.141083859700004,35.90725966,15.569129100000001,50.754638000700005,54.8448131987
/home/mschnei2/pin//pin -t pintools/jumpmix.so -- exes/syrk,0.3398991465000001,0.0026881383667815982,0.34130423170000007,0.24452105999999998,0.0970599,0.33672846370000004,0.34274655970000006
/home/mschnei2/pin//pin -t pintools/opcodemix.so -- exes/syrk,0.8934695777,0.06438199439291209,0.9393899727000001,0.8061576599999999,0.0874263,0.8104667407,0.9410816897000001
/home/mschnei2/pin//pin -t pintools/proccount.so -- exes/syrk,1.0836833951,0.26424700334897244,1.0339563037000001,0.99450026,0.0915269,0.8191202067000001,1.3607536787
