command,mean,stddev,median,user,system,min,max
exes/multiplyDouble,0.00042382500000000007,0.0001285815460153595,0.00037268479999999997,0.0004500400000000001,0.000044232,0.0003479798,0.0006528358000000001
/home/mschnei2/pin//pin -- exes/multiplyDouble,0.2113077036,0.0018744684807577266,0.21096928380000002,0.14771804,0.06554495999999999,0.20938944780000002,0.2135118548
/home/mschnei2/pin//pin -t pintools/catmix.so -- exes/multiplyDouble,0.708103719,0.15064844365430047,0.6917709458000001,0.63640284,0.07339076,0.5451856868,0.8628549478
/home/mschnei2/pin//pin -t pintools/dcache.so -- exes/multiplyDouble,0.39307349280000003,0.03755557945888341,0.4089476158,0.27204103999999996,0.12128335999999999,0.3259191928,0.4110244108
/home/mschnei2/pin//pin -t pintools/inscount0.so -- exes/multiplyDouble,0.2865661054,0.0559743351364948,0.2961911108,0.22489463999999998,0.06405236,0.19286668680000002,0.3314683568
/home/mschnei2/pin//pin -t pintools/inscount1.so -- exes/multiplyDouble,0.2755521624,0.0024401926904191957,0.2767959368,0.19256804,0.08509916000000001,0.2713435528,0.27719601779999997
/home/mschnei2/pin//pin -t pintools/itrace.so -- exes/multiplyDouble,0.9479642796000001,0.4193641580597038,0.9303103828000001,0.35016803999999996,0.23603156000000003,0.4579203468,1.6112484098
/home/mschnei2/pin//pin -t pintools/jumpmix.so -- exes/multiplyDouble,0.308430583,0.0029167475794162814,0.3092354338,0.21317084,0.09701275999999999,0.30520013879999996,0.31160660279999997
/home/mschnei2/pin//pin -t pintools/opcodemix.so -- exes/multiplyDouble,0.7066389136000002,0.11397063530361996,0.6304439468,0.6390146400000001,0.06962136,0.6265360898000001,0.8792876748
/home/mschnei2/pin//pin -t pintools/proccount.so -- exes/multiplyDouble,0.941176733,0.17148784434453754,0.8227760948000001,0.8561734400000001,0.08713396,0.8219982868000001,1.1966251127999998
